,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,MSFT,Microsoft Corpo...,"1,050,266",amc,1.09,1.10,+0.01 ,+0.92% ,-1.83%
1,FB,"Facebook, Inc.","560,621",amc,2.17,2.38,+0.21 ,+9.68% ,10.82%
2,T,At&t Inc.,"250,326",bmo,0.85,0.86,+0.01 ,+1.18% ,-4.33%
3,BABA,Alibaba Group H...,NA,bmo,1.63,1.77,+0.14 ,+8.59% ,6.34%
4,BA,The Boeing Comp...,"200,218",bmo,4.52,5.48,+0.96 ,+21.24% ,6.25%
5,TSLA,"Tesla, Inc.","40,494",amc,2.08,1.93,-0.15 ,-7.21% ,-0.57%
6,V,Visa Inc.,"352,625",amc,1.25,1.30,+0.05 ,+4.00% ,-1.88%
7,QCOM,Qualcomm Incorp...,"93,195",amc,1.08,1.20,+0.12 ,+11.11% ,-1.30%
8,PYPL,Paypal Holdings...,"137,655",amc,0.67,0.69,+0.02 ,+2.99% ,-3.96%
9,MCD,Mcdonald's Corp...,"161,294",bmo,1.90,1.97,+0.07 ,+3.68% ,-0.22%
10,ARCB,Arcbest Corpora...,695,amc,0.92,1.01,+0.09 ,+9.78% ,-8.38%
11,X,United States S...,"2,543",amc,1.88,1.82,-0.06 ,-3.19% ,1.44%
12,WYNN,"Wynn Resorts, L...","14,299",amc,1.36,1.06,-0.30 ,-22.06% ,2.10%
13,NOW,"Servicenow, Inc...","54,640",amc,0.64,0.77,+0.13 ,+20.31% ,13.41%
14,AGNC,Agnc Investment...,"9,119",amc,0.61,0.53,-0.08 ,-13.11% ,-0.17%
15,ANTM,"Anthem, Inc.","73,059",bmo,2.20,2.44,+0.24 ,+10.91% ,9.11%
16,SIRI,Sirius Xm Holdi...,"27,229",bmo,0.06,0.06,0.00 ,0.00% ,3.14%
17,TMO,Thermo Fisher S...,"120,254",bmo,3.19,3.25,+0.06 ,+1.88% ,3.44%
18,MEOH,Methanex Corpor...,"3,483",amc,1.76,1.15,-0.61 ,-34.66% ,-5.29%
19,GD,General Dynamic...,"52,656",bmo,2.98,3.07,+0.09 ,+3.02% ,-2.89%
20,NVS,Novartis Ag,"207,496",bmo,1.33,1.24,-0.09 ,-6.77% ,-1.06%
21,MLNX,Mellanox Techno...,"6,146",amc,1.31,1.42,+0.11 ,+8.40% ,6.71%
22,ADP,Automatic Data...,"71,743",bmo,1.18,1.34,+0.16 ,+13.56% ,4.04%
23,IVZ,Invesco Ltd.,"8,406",bmo,0.54,0.44,-0.10 ,-18.52% ,-2.47%
24,SMG,The Scotts Mira...,"5,593",bmo,-1.24,-1.39,-0.15 ,-12.10% ,2.10%
