,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,INTC,Intel Corp,"215,254",QTR,06/01/18,0.73,0.77,5.48%,NA
1,INTC,Intel Corp,"215,254",YR,12/01/18,3.15,3.20,1.59%,NA
2,INTC,Intel Corp,"215,254",QTR,03/01/18,0.64,0.68,6.25%,NA
3,INTC,Intel Corp,"215,254",YR,12/01/17,3.00,3.05,1.67%,NA
4,INTC,Intel Corp,"215,254",QTR,12/01/17,0.81,0.85,4.94%,NA
5,INTC,Intel Corp,"215,254",QTR,09/01/17,0.80,0.81,1.25%,NA
6,DIS,Disney Walt,"256,367",YR,09/01/18,6.70,6.57,-1.94%,NA
7,DIS,Disney Walt,"256,367",QTR,06/01/18,1.91,1.83,-4.19%,NA
8,DIS,Disney Walt,"256,367",QTR,03/01/18,1.59,1.60,0.63%,NA
9,DIS,Disney Walt,"256,367",QTR,12/01/17,1.75,1.68,-4.00%,NA
10,ACN,Accenture Plc,"128,607",YR,08/01/19,--,7.00,NA,7.33
11,ARCH,Arch Coal Inc,"1,530",QTR,09/01/17,2.13,1.56,-26.76%,NA
12,ARCH,Arch Coal Inc,"1,530",YR,12/01/17,8.45,8.15,-3.55%,NA
13,ARCH,Arch Coal Inc,"1,530",QTR,12/01/17,1.90,2.18,14.74%,NA
14,CONN,Conns Inc,569,QTR,10/01/17,0.07,0.05,-28.57%,NA
15,HSBC,Hsbc Holdings,"167,713",QTR,09/01/17,--,0.95,NA,NA
16,HSBC,Hsbc Holdings,"167,713",YR,12/01/17,--,3.45,NA,NA
17,HSBC,Hsbc Holdings,"167,713",QTR,12/01/17,--,0.55,NA,NA
18,HSBC,Hsbc Holdings,"167,713",YR,12/01/19,--,3.65,NA,3.61
19,HSBC,Hsbc Holdings,"167,713",,12/01/19,--,--,-83.33%,NA
20,HSBC,Hsbc Holdings,"167,713",YR,12/01/18,--,3.65,NA,NA
21,NGG,Natl Grid -adr,"36,623",YR,03/01/18,--,4.20,NA,NA
22,CMPGY,Compass Grp Plc...,"38,558",YR,09/01/18,--,1.00,NA,NA
23,CMPGY,Compass Grp Plc...,"38,558",YR,09/01/17,--,0.94,NA,NA
24,CHU,China Unicom,"33,444",YR,12/01/17,0.19,0.24,26.32%,NA
