,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,AMZN,"Amazon.com, Inc...","967,196",amc,4.61,7.09,+2.48 ,+53.80% ,2.54%
1,INTC,Intel Corporati...,"225,059",amc,0.87,0.89,+0.02 ,+2.30% ,-8.99%
2,F,Ford Motor Comp...,"40,693",amc,0.26,0.44,+0.18 ,+69.23% ,10.74%
3,ABBV,Abbvie Inc.,"101,325",bmo,2.06,2.14,+0.08 ,+3.88% ,0.85%
4,BMY,Bristol-myers S...,"70,875",bmo,1.09,1.10,+0.01 ,+0.92% ,2.29%
5,MO,"Altria Group, I...","94,538",bmo,0.92,0.90,-0.02 ,-2.17% ,-6.03%
6,SBUX,Starbucks Corpo...,"109,371",amc,0.56,0.60,+0.04 ,+7.14% ,0.44%
7,CELG,Celgene Corpora...,"63,614",--,2.49,2.55,+0.06 ,+2.41% ,--
8,BEAT,"Biotelemetry, I...","1,530",amc,0.42,0.42,0.00 ,0.00% ,-3.88%
9,ILMN,"Illumina, Inc.","43,100",amc,1.34,1.60,+0.26 ,+19.40% ,-1.62%
10,RTN,Raytheon Compan...,"49,977",bmo,2.45,2.77,+0.32 ,+13.06% ,-4.36%
11,VLO,Valero Energy C...,"34,902",bmo,0.20,0.34,+0.14 ,+70.00% ,3.53%
12,MMM,3m Company,"99,497",bmo,2.50,2.23,-0.27 ,-10.80% ,-12.95%
13,UPS,United Parcel S...,"88,925",bmo,1.42,1.39,-0.03 ,-2.11% ,-8.13%
14,CY,Cypress Semicon...,"8,224",amc,0.24,0.27,+0.03 ,+12.50% ,6.92%
15,CMCSA,Comcast Corpora...,"199,967",bmo,0.66,0.76,+0.10 ,+15.15% ,2.58%
16,NOK,Nokia Corporati...,"28,967",bmo,0.03,-0.02,-0.05 ,-166.67% ,-8.46%
17,LUV,Southwest Airli...,"28,250",bmo,0.61,0.70,+0.09 ,+14.75% ,0.79%
18,CLF,Cleveland-cliff...,"3,196",bmo,-0.14,-0.08,+0.06 ,+42.86% ,2.31%
19,IP,International P...,"17,181",bmo,0.91,1.11,+0.20 ,+21.98% ,2.80%
20,IRM,Iron Mountain I...,"8,624",bmo,0.53,0.17,-0.36 ,-67.92% ,-8.90%
21,WM,Waste Managemen...,"49,608",bmo,0.91,0.94,+0.03 ,+3.30% ,-0.56%
22,ALXN,Alexion Pharmac...,"27,088",bmo,2.19,2.39,+0.20 ,+9.13% ,4.30%
23,AEP,American Electr...,"44,530",bmo,1.10,1.19,+0.09 ,+8.18% ,0.96%
24,FCX,Freeport-mcmora...,"16,668",bmo,0.08,0.05,-0.03 ,-37.50% ,-10.09%
