,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,GE,General Electri...,"91,568",bmo,0.11,0.16,+0.05 ,+45.45% ,3.93%
1,ERIC,Ericsson,"31,340",bmo,-0.03,0.01,+0.04 ,+133.33% ,17.17%
2,SLB,Schlumberger Li...,"54,809",bmo,0.38,0.38,0.00 ,0.00% ,-1.49%
3,HON,Honeywell Inter...,"128,512",bmo,1.89,1.95,+0.06 ,+3.17% ,1.65%
4,CLF,Cleveland-cliff...,"3,072",bmo,-0.21,-0.08,+0.13 ,+61.90% ,7.37%
5,WM,Waste Managemen...,"49,476",bmo,0.82,0.91,+0.09 ,+10.98% ,-0.17%
6,SYF,Synchrony Finan...,"24,547",bmo,0.74,0.83,+0.09 ,+12.16% ,-0.42%
7,RF,Regions Financi...,"15,411",bmo,0.31,0.35,+0.04 ,+12.90% ,4.08%
8,CFG,Citizens Financ...,"16,450",bmo,0.76,0.78,+0.02 ,+2.63% ,0.29%
9,SWK,Stanley Black &...,"22,203",bmo,1.35,1.39,+0.04 ,+2.96% ,-6.70%
10,STI,"Suntrust Banks,...","28,387",bmo,1.11,1.29,+0.18 ,+16.22% ,-0.28%
11,STT,State Street Co...,"21,196",bmo,1.58,1.62,+0.04 ,+2.53% ,-4.34%
12,BHGE,"Baker Hughes, A...","25,461",bmo,0.06,0.09,+0.03 ,+50.00% ,0.83%
13,KSU,Kansas City Sou...,"12,366",bmo,1.35,1.30,-0.05 ,-3.70% ,1.55%
14,GNTX,Gentex Corporat...,"6,231",bmo,0.40,0.40,0.00 ,0.00% ,-7.06%
15,ROP,Roper Technolog...,"39,053",bmo,2.49,2.61,+0.12 ,+4.82% ,0.77%
16,TRU,Transunion,"14,001",bmo,0.51,0.57,+0.06 ,+11.76% ,10.39%
17,MAN,Manpowergroup I...,"5,753",bmo,1.65,1.72,+0.07 ,+4.24% ,-14.49%
18,SHOO,"Steven Madden,...","2,883",bmo,0.33,0.36,+0.03 ,+9.09% ,1.72%
19,ABCB,Ameris Bancorp,"1,873",bmo,0.78,0.73,-0.05 ,-6.41% ,-0.95%
20,PRK,Park National C...,"1,662",--,1.65,2.02,+0.37 ,+22.42% ,--
21,HNI,Hni Corporation...,"1,516",amc,0.03,0.10,+0.07 ,+233.33% ,-0.90%
22,MINI,"Mobile Mini, In...","1,364",bmo,0.34,0.33,-0.01 ,-2.94% ,-4.72%
23,OFG,Ofg Bancorp,"1,235",bmo,0.20,0.29,+0.09 ,+45.00% ,9.75%
24,VLRS,Controladora Vu...,"1,001",bmo,-0.15,-0.60,-0.45 ,-300.00% ,-19.70%
