,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,DIS,The Walt Disney...,"256,367",amc,1.97,1.87,-0.10 ,-5.08% ,-2.21%
1,SNAP,Snap Inc.,"20,625",amc,-0.17,-0.14,+0.03 ,+17.65% ,-6.78%
2,CYBR,Cyberark Softwa...,"4,849",amc,0.24,0.36,+0.12 ,+50.00% ,11.74%
3,ONDK,On Deck Capital...,307,bmo,0.06,0.13,+0.07 ,+116.67% ,23.56%
4,BHC,Bausch Health C...,"8,896",bmo,0.81,0.93,+0.12 ,+14.81% ,4.53%
5,BOOT,Boot Barn Holdi...,992,amc,0.12,0.15,+0.03 ,+25.00% ,14.72%
6,DNR,Denbury Resourc...,563,bmo,0.10,0.13,+0.03 ,+30.00% ,0.22%
7,VRS,Verso Corporati...,663,bmo,0.03,0.03,0.00 ,0.00% ,1.14%
8,GWPH,Gw Pharmaceutic...,"5,188",amc,-2.40,-1.26,+1.14 ,+47.50% ,4.23%
9,CROX,"Crocs, Inc.","1,461",bmo,0.27,0.35,+0.08 ,+29.63% ,-2.65%
10,FOSL,"Fossil Group, I...",544,amc,-0.48,0.17,+0.65 ,+135.42% ,-11.65%
11,CRSP,Crispr Therapeu...,"2,518",--,-0.65,-0.82,-0.17 ,-26.15% ,--
12,PPL,Ppl Corporation...,"22,381",bmo,0.54,0.55,+0.01 ,+1.85% ,-0.31%
13,ALB,Albemarle Corpo...,"7,471",amc,1.28,1.36,+0.08 ,+6.25% ,6.42%
14,VSH,Vishay Intertec...,"2,364",bmo,0.48,0.54,+0.06 ,+12.50% ,1.61%
15,AAXN,Axon Enterprise...,"3,788",amc,0.09,0.18,+0.09 ,+100.00% ,-11.59%
16,INGN,"Inogen, Inc","1,445",amc,0.44,0.65,+0.21 ,+47.73% ,7.89%
17,NEWR,"New Relic, Inc....","5,316",amc,0.11,0.15,+0.04 ,+36.36% ,-0.80%
18,MTCH,"Match Group, In...","20,320",amc,0.36,0.41,+0.05 ,+13.89% ,17.28%
19,ATKR,Atkore Internat...,"1,195",bmo,0.67,0.86,+0.19 ,+28.36% ,14.90%
20,AAOI,Applied Optoele...,196,amc,0.44,0.64,+0.20 ,+45.45% ,9.91%
21,OPK,"Opko Health, In...","1,453",amc,-0.07,-0.04,+0.03 ,+42.86% ,-2.31%
22,ALRM,Alarm.com Holdi...,"2,528",amc,0.26,0.34,+0.08 ,+30.77% ,7.34%
23,ZBRA,Zebra Technolog...,"11,715",bmo,2.25,2.48,+0.23 ,+10.22% ,17.21%
24,TWO,Two Harbors Inv...,"3,484",amc,0.48,0.53,+0.05 ,+10.42% ,2.86%
