,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,ADBE,Adobe Systems I...,"148,967",amc,1.61,1.71,+0.10 ,+6.21% ,-3.96%
1,HEAR,Turtle Beach Co...,146,amc,1.31,1.33,+0.02 ,+1.53% ,-18.03%
2,AVGO,Broadcom Inc.,"115,441",amc,5.19,5.55,+0.36 ,+6.94% ,8.24%
3,ORCL,Oracle Corporat...,"191,943",amc,0.84,0.87,+0.03 ,+3.57% ,-0.21%
4,ULTA,Ulta Beauty Inc...,"20,869",amc,3.56,3.61,+0.05 ,+1.40% ,8.29%
5,DG,Dollar General...,"36,496",bmo,1.88,1.84,-0.04 ,-2.13% ,-7.49%
6,DOCU,Docusign Inc.,"9,111",amc,0.01,--,--,--,-4.04%
7,III,Information Ser...,129,amc,0.12,0.05,-0.07 ,-58.33% ,-14.49%
8,TLYS,"Tilly's, Inc.",243,amc,0.25,0.27,+0.02 ,+8.00% ,-0.35%
9,AVEO,Aveo Pharmaceut...,114,--,-0.06,-0.03,+0.03 ,+50.00% ,--
10,ATHX,"Athersys, Inc.",213,amc,-0.09,-0.08,+0.01 ,+11.11% ,-3.21%
11,HUD,Hudson Ltd.,"1,252",bmo,0.15,--,--,--,1.42%
12,CATB,Catabasis Pharm...,82,bmo,-0.93,-0.85,+0.08 ,+8.60% ,3.57%
13,AGEN,Agenus Inc.,330,bmo,-0.28,-0.40,-0.12 ,-42.86% ,1.01%
14,AXSM,Axsome Therapeu...,828,bmo,-0.33,-0.32,+0.01 ,+3.03% ,2.78%
15,PVTL,Pivotal Softwar...,"2,744",amc,-0.09,--,--,--,-3.93%
16,BLFS,Biolife Solutio...,330,amc,0.04,0.04,0.00 ,0.00% ,5.71%
17,TERP,Terraform Power...,"3,049",bmo,-0.08,-0.06,+0.02 ,+25.00% ,0.00%
18,UXIN,Uxin Limited Sp...,702,bmo,-0.09,--,--,--,-17.61%
19,PCTI,"Pc-tel, Inc.",84,amc,0.01,0.03,+0.02 ,+200.00% ,10.54%
20,ASNA,Ascena Retail G...,102,amc,-0.25,-0.26,-0.01 ,-4.00% ,-28.04%
21,JBL,"Jabil, Inc.","4,626",amc,0.61,0.64,+0.03 ,+4.92% ,-0.88%
22,BLPH,Bellerophon The...,45,--,-0.12,-0.02,+0.10 ,+83.33% ,--
23,SND,Smart Sand Inc,101,bmo,0.12,0.24,+0.12 ,+100.00% ,17.17%
24,AZUL,Azul Sa,"12,716",bmo,0.49,0.31,-0.18 ,-36.73% ,0.63%
