,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,NVDA,Nvidia Corporat...,"97,580",amc,1.65,2.05,+0.40 ,+24.24% ,-2.15%
1,ENB,Enbridge Inc,"73,646",bmo,0.48,0.82,+0.34 ,+70.83% ,3.15%
2,TTD,The Trade Desk...,"10,586",amc,0.10,0.34,+0.24 ,+240.00% ,43.39%
3,ARCB,Arcbest Corpora...,695,amc,-0.07,0.29,+0.36 ,+514.29% ,28.01%
4,DUK,Duke Energy Cor...,"65,291",bmo,1.15,1.28,+0.13 ,+11.30% ,0.67%
5,UBNT,Ubiquiti Networ...,"9,389",bmo,0.80,0.98,+0.18 ,+22.50% ,11.03%
6,DBX,"Dropbox, Inc.","11,807",amc,0.04,--,--,--,-2.25%
7,HIMX,Himax Technolog...,606,bmo,-0.03,-0.02,+0.01 ,+33.33% ,-1.00%
8,HCHC,"Hc2 Holdings, I...",101,amc,-0.49,-0.81,-0.32 ,-65.31% ,0.16%
9,SYMC,Symantec Corpor...,"15,455",amc,0.40,0.46,+0.06 ,+15.00% ,-33.10%
10,MCFT,Mastercraft Boa...,393,amc,0.47,0.56,+0.09 ,+19.15% ,7.54%
11,NKTR,Nektar Therapeu...,"6,125",amc,-0.52,-0.60,-0.08 ,-15.38% ,2.78%
12,CRBP,Corbus Pharmace...,441,--,-0.08,-0.21,-0.13 ,-162.50% ,--
13,FNKO,"Funko, Inc.","1,061",amc,-0.01,--,--,--,0.53%
14,YELP,Yelp Inc.,"2,698",amc,0.18,0.30,+0.12 ,+66.67% ,-7.81%
15,UNIT,Communications...,"1,702",amc,0.63,0.62,-0.01 ,-1.59% ,3.81%
16,PEGI,Pattern Energy...,"2,290",bmo,0.13,1.32,+1.19 ,+915.38% ,3.91%
17,ATHX,"Athersys, Inc.",243,amc,-0.10,-0.08,+0.02 ,+20.00% ,-0.95%
18,HUBS,"Hubspot, Inc.","7,427",amc,0.11,0.15,+0.04 ,+36.36% ,-2.55%
19,NICE,Nice Ltd.,"8,703",bmo,1.00,1.03,+0.03 ,+3.00% ,1.16%
20,KTOS,Kratos Defense...,"2,551",amc,0.00,0.05,--,--,7.45%
21,CATB,Catabasis Pharm...,86,bmo,-2.30,-2.90,-0.60 ,-26.09% ,-8.94%
22,WPM,Silver Wheaton...,"10,454",amc,0.16,0.16,0.00 ,0.00% ,0.37%
23,CSLT,Castlight Healt...,439,amc,-0.08,-0.06,+0.02 ,+25.00% ,-3.80%
24,MGA,Magna Internati...,"15,305",bmo,1.66,1.84,+0.18 ,+10.84% ,3.81%
