,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,STZ,Constellation B...,"37,834",bmo,2.04,2.37,+0.33 ,+16.18% ,-12.42%
1,LEN,Lennar Corporat...,"15,603",bmo,1.91,1.96,+0.05 ,+2.62% ,7.93%
2,BBBY,Bed Bath & Beyo...,"1,471",amc,0.17,0.18,+0.01 ,+5.88% ,16.56%
3,GBX,Greenbrier Comp...,939,bmo,0.48,0.54,+0.06 ,+12.50% ,-7.77%
4,KBH,Kb Home,"2,262",amc,0.93,0.96,+0.03 ,+3.23% ,-4.46%
5,SCHN,Schnitzer Steel...,667,bmo,0.57,0.58,+0.01 ,+1.75% ,1.90%
6,SAR,Saratoga Invest...,182,amc,0.55,0.65,+0.10 ,+18.18% ,1.90%
7,AYI,Acuity Brands I...,"5,214",bmo,2.16,2.32,+0.16 ,+7.41% ,-2.82%
8,WDFC,Wd-40 Company,"2,249",amc,0.95,0.95,0.00 ,0.00% ,-6.93%
9,MSM,Msc Industrial...,"4,080",bmo,1.32,1.33,+0.01 ,+0.76% ,-1.37%
10,PSMT,"Pricesmart, Inc...","1,559",amc,0.52,0.69,+0.17 ,+32.69% ,2.49%
11,SLP,Simulations Plu...,509,amc,0.11,0.09,-0.02 ,-18.18% ,-6.87%
12,FC,Franklin Covey...,475,amc,-0.19,-0.10,+0.09 ,+47.37% ,5.16%
