,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,SQ,"Square, Inc.","31,431",amc,0.05,0.06,+0.01 ,+20.00% ,1.13%
1,TSLA,"Tesla, Inc.","40,494",amc,-3.37,-3.35,+0.02 ,+0.59% ,-5.55%
2,CVS,Cvs Health Corp...,"72,191",bmo,1.39,1.48,+0.09 ,+6.47% ,-3.03%
3,MA,Mastercard Inco...,"277,997",bmo,1.26,1.50,+0.24 ,+19.05% ,3.09%
4,CHK,Chesapeake Ener...,"3,022",bmo,0.25,0.34,+0.09 ,+36.00% ,-1.68%
5,KHC,The Kraft Heinz...,"37,806",amc,0.82,0.89,+0.07 ,+8.54% ,1.38%
6,SO,Southern Compan...,"58,631",bmo,0.84,0.88,+0.04 ,+4.76% ,0.96%
7,AMRN,Amarin Corporat...,"7,659",bmo,-0.07,-0.07,0.00 ,0.00% ,3.21%
8,EXEL,"Exelixis, Inc.","6,373",amc,0.16,0.37,+0.21 ,+131.25% ,7.76%
9,CF,Cf Industries H...,"10,236",amc,0.23,0.27,+0.04 ,+17.39% ,-2.05%
10,NLY,Annaly Capital...,"13,368",amc,0.30,0.30,0.00 ,0.00% ,-0.68%
11,FEYE,"Fireeye, Inc.","3,085",amc,-0.04,-0.04,0.00 ,0.00% ,-9.70%
12,MET,"Metlife, Inc.","48,184",amc,1.17,1.36,+0.19 ,+16.24% ,-0.87%
13,MEET,"Meetme, Inc.",263,amc,0.02,0.05,+0.03 ,+150.00% ,16.02%
14,ARCC,Ares Capital Co...,"7,725",bmo,0.37,0.39,+0.02 ,+5.41% ,0.37%
15,MIC,Macquarie Infra...,"3,540",amc,0.56,0.88,+0.32 ,+57.14% ,-0.16%
16,LADR,Ladder Capital...,"2,024",amc,0.37,0.55,+0.18 ,+48.65% ,0.80%
17,MRO,Marathon Oil Co...,"11,255",amc,0.15,0.18,+0.03 ,+20.00% ,6.23%
18,LITE,Lumentum Holdin...,"4,061",bmo,0.71,0.78,+0.07 ,+9.86% ,11.11%
19,DXCM,"Dexcom, Inc.","13,384",amc,-0.32,-0.32,0.00 ,0.00% ,12.78%
20,PRU,Prudential Fina...,"41,712",amc,2.99,3.08,+0.09 ,+3.01% ,-3.59%
21,XPO,"Xpo Logistics,...","5,215",amc,0.52,0.61,+0.09 ,+17.31% ,6.77%
22,GHDX,"Genomic Health,...","2,165",amc,0.02,0.13,+0.11 ,+550.00% ,6.73%
23,SPOT,Spotify Technol...,"26,060",amc,-0.33,--,--,--,-5.66%
24,HUM,Humana Inc.,"35,737",bmo,3.21,3.36,+0.15 ,+4.67% ,-2.55%
