,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,NFLX,"Netflix, Inc.","166,384",amc,0.68,0.89,+0.21 ,+30.88% ,5.28%
1,JNJ,Johnson & Johns...,"373,221",bmo,2.03,2.05,+0.02 ,+0.99% ,1.95%
2,IBM,International B...,"125,354",amc,3.40,3.42,+0.02 ,+0.59% ,-7.63%
3,UNH,Unitedhealth Gr...,"234,725",bmo,3.30,3.41,+0.11 ,+3.33% ,4.73%
4,LRCX,Lam Research Co...,"27,533",amc,3.21,3.36,+0.15 ,+4.67% ,1.31%
5,GS,The Goldman Sac...,"76,058",--,5.42,6.28,+0.86 ,+15.87% ,--
6,PGR,The Progressive...,"49,049",bmo,1.14,1.57,+0.43 ,+37.72% ,6.08%
7,CSX,Csx Corporation...,"63,438",amc,0.94,1.05,+0.11 ,+11.70% ,-2.06%
8,MS,Morgan Stanley,"74,372",bmo,1.00,1.17,+0.17 ,+17.00% ,5.68%
9,UAL,United Airlines...,"23,837",amc,3.09,3.06,-0.03 ,-0.97% ,5.95%
10,BLK,"Blackrock, Inc....","73,968",bmo,6.93,7.52,+0.59 ,+8.51% ,-4.44%
11,CREE,"Cree, Inc.","6,271",amc,0.12,0.22,+0.10 ,+83.33% ,5.11%
12,DPZ,Domino's Pizza...,"11,438",bmo,1.73,1.95,+0.22 ,+12.72% ,-4.88%
13,CMA,Comerica Incorp...,"11,251",bmo,1.76,1.86,+0.10 ,+5.68% ,0.45%
14,GWW,"W.w. Grainger,...","14,944",bmo,3.96,4.19,+0.23 ,+5.81% ,-11.95%
15,INFY,Infosys Limited...,"46,462",bmo,0.13,0.13,0.00 ,0.00% ,3.13%
16,PACW,Pacwest Bancorp...,"4,605",--,0.93,0.94,+0.01 ,+1.08% ,--
17,PLD,"Prologis, Inc.","51,996",bmo,0.71,0.72,+0.01 ,+1.41% ,1.25%
18,IBKR,Interactive Bro...,"22,713",amc,0.49,0.51,+0.02 ,+4.08% ,-1.21%
19,OMC,Omnicom Group I...,"18,659",bmo,1.21,1.24,+0.03 ,+2.48% ,6.99%
20,FULT,Fulton Financia...,"2,797",amc,0.33,0.37,+0.04 ,+12.12% ,3.60%
21,AMX,"America Movil,...","49,390",--,0.33,0.30,-0.03 ,-9.09% ,--
22,FHN,First Horizon N...,"4,740",bmo,0.36,0.36,0.00 ,0.00% ,-2.50%
23,PNFP,Pinnacle Financ...,"4,448",amc,1.20,1.21,+0.01 ,+0.83% ,2.96%
24,HWC,Hancock Whitney...,"3,418",amc,1.01,1.01,0.00 ,0.00% ,-1.98%
