,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,JD,"Jd.com, Inc.","37,360",bmo,0.08,0.12,+0.04 ,+50.00% ,-8.42%
1,NXNN,Nexeon Medsyste...,7,--,-0.37,-0.71,-0.34 ,-91.89% ,--
2,LB,"L Brands, Inc.","7,648",amc,0.15,0.16,+0.01 ,+6.67% ,-17.71%
3,URBN,Urban Outfitter...,"2,312",amc,0.63,0.70,+0.07 ,+11.11% ,2.72%
4,INTU,Intuit Inc.,"70,136",amc,0.11,0.29,+0.18 ,+163.64% ,-2.04%
5,A,Agilent Technol...,"23,937",amc,0.73,0.81,+0.08 ,+10.96% ,7.84%
6,PSTG,"Pure Storage, I...","3,882",amc,0.09,0.13,+0.04 ,+44.44% ,1.08%
7,UXIN,Uxin Limited Sp...,690,bmo,-0.21,--,--,--,-3.59%
8,GH,Guardant Health...,"7,492",amc,-0.29,--,--,--,3.33%
9,BRKS,Brooks Automati...,"2,854",amc,0.38,0.22,-0.16 ,-42.11% ,-6.46%
10,SOLO,Electrameccanic...,87,--,-0.19,--,--,--,--
11,JACK,Jack In The Box...,"2,099",amc,0.83,0.77,-0.06 ,-7.23% ,6.24%
12,BECN,Beacon Roofing...,"2,527",amc,1.36,1.07,-0.29 ,-21.32% ,1.04%
13,SPB,Spectrum Brands...,"2,611",bmo,1.13,0.79,-0.34 ,-30.09% ,-19.04%
14,CGIX,Cancer Genetics...,10,--,-0.16,-0.23,-0.07 ,-43.75% ,--
15,KLIC,Kulicke And Sof...,"1,466",amc,0.34,0.45,+0.11 ,+32.35% ,6.73%
16,NUAN,Nuance Communic...,"4,666",amc,0.33,0.38,+0.05 ,+15.15% ,-2.46%
17,GHG,Greentree Hospi...,"1,331",bmo,0.17,--,--,--,4.22%
18,JT,Jianpu Technolo...,659,bmo,-0.02,--,--,--,-3.54%
19,XYF,X Financial Spo...,541,amc,0.11,0.18,+0.07 ,+63.64% ,1.39%
20,LEJU,Leju Holdings L...,176,bmo,-0.02,--,--,--,17.75%
21,LMB,Limbach Holding...,68,amc,0.41,-0.46,-0.87 ,-212.20% ,-17.77%
22,SOL,Renesola Ltd.,49,bmo,0.01,0.01,0.00 ,0.00% ,-3.00%
23,GWGH,"Gwg Holdings, I...",45,amc,-1.93,-0.11,+1.82 ,+94.30% ,-1.04%
24,GWGH,"Gwg Holdings, I...",45,amc,-1.93,-0.11,+1.82 ,+94.30% ,-1.04%
