,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,AVGO,Broadcom Inc.,"115,441",amc,5.17,5.21,+0.04 ,+0.77% ,-5.57%
1,FNSR,Finisar Corpora...,"2,769",--,0.26,0.27,+0.01 ,+3.85% ,--
2,DLTH,Duluth Holdings...,383,bmo,-0.22,-0.23,-0.01 ,-4.55% ,-1.13%
3,HEXO,Hexo Corp.,"1,261",amc,-0.04,-0.03,+0.01 ,+25.00% ,-4.92%
4,TUFN,Tufin Software...,849,bmo,-0.42,-0.41,+0.01 ,+2.38% ,-3.70%
5,UROV,Urovant Science...,260,amc,-0.96,-0.96,0.00 ,0.00% ,6.36%
6,SECO,Secoo Holding L...,166,bmo,0.03,0.05,+0.02 ,+66.67% ,-2.45%
7,LIVX,Livexlive Media...,133,bmo,-0.15,-0.19,-0.04 ,-26.67% ,-1.88%
8,PTE,Majesco Enterta...,132,--,-1.06,--,--,--,--
9,CRWS,"Crown Crafts, I...",47,bmo,0.16,0.14,-0.02 ,-12.50% ,-0.83%
