,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,DIS,The Walt Disney...,"256,367",amc,1.31,1.48,+0.17 ,+12.98% ,1.72%
1,ATVI,Activision Bliz...,"36,883",amc,0.51,0.52,+0.01 ,+1.96% ,-12.39%
2,CTL,"Centurylink, In...","12,833",amc,0.27,0.30,+0.03 ,+11.11% ,-10.29%
3,TTD,The Trade Desk...,"10,586",amc,0.49,0.65,+0.16 ,+32.65% ,0.30%
4,SWKS,Skyworks Soluti...,"13,872",amc,1.91,1.94,+0.03 ,+1.57% ,-8.08%
5,DNR,Denbury Resourc...,563,bmo,0.11,0.13,+0.02 ,+18.18% ,-7.14%
6,CROX,"Crocs, Inc.","1,461",bmo,-0.02,0.07,+0.09 ,+450.00% ,27.57%
7,NOG,Northern Oil An...,757,amc,0.12,0.11,-0.01 ,-8.33% ,2.01%
8,DBX,"Dropbox, Inc.","11,807",amc,0.06,--,--,--,3.27%
9,HIMX,Himax Technolog...,606,bmo,0.02,0.03,+0.01 ,+50.00% ,-11.07%
10,EGAN,Egain Corporati...,242,amc,0.00,0.04,--,--,5.96%
11,UPLD,Upland Software...,995,amc,0.37,0.38,+0.01 ,+2.70% ,-0.28%
12,HTZ,Hertz Global Ho...,"1,372",amc,1.78,2.14,+0.36 ,+20.22% ,19.15%
13,MCFT,Mastercraft Boa...,393,amc,0.51,0.54,+0.03 ,+5.88% ,-17.70%
14,CAH,Cardinal Health...,"14,375",bmo,1.06,1.29,+0.23 ,+21.70% ,4.62%
15,CRBP,Corbus Pharmace...,441,bmo,-0.21,-0.26,-0.05 ,-23.81% ,-9.78%
16,TRXC,"Transenterix, I...",285,amc,-0.07,-0.06,+0.01 ,+14.29% ,-5.85%
17,PLUG,"Plug Power, Inc...",577,bmo,-0.08,-0.07,+0.01 ,+12.50% ,0.52%
18,LGND,Ligand Pharmace...,"2,300",bmo,0.99,1.32,+0.33 ,+33.33% ,5.04%
19,FNKO,"Funko, Inc.","1,061",amc,0.23,--,--,--,-21.45%
20,YELP,Yelp Inc.,"2,698",amc,0.35,0.43,+0.08 ,+22.86% ,-26.60%
21,SGMO,Sangamo Therape...,"1,315",amc,-0.13,-0.13,0.00 ,0.00% ,-18.10%
22,HII,Huntington Inga...,"9,579",bmo,4.14,5.29,+1.15 ,+27.78% ,-5.99%
23,SMLP,Summit Midstrea...,623,amc,0.25,0.64,+0.39 ,+156.00% ,-1.32%
24,EPAY,Bottomline Tech...,"1,898",amc,0.33,0.33,0.00 ,0.00% ,-16.02%
