,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,ROKU,"Roku, Inc.","12,119",amc,0.02,--,--,--,25.23%
1,BEAT,"Biotelemetry, I...","1,530",amc,0.42,0.56,+0.14 ,+33.33% ,-9.42%
2,KHC,The Kraft Heinz...,"38,477",amc,0.93,0.84,-0.09 ,-9.68% ,-27.46%
3,KHC,The Kraft Heinz...,"38,477",amc,0.93,0.84,-0.09 ,-9.68% ,-27.46%
4,TTD,The Trade Desk...,"10,477",amc,0.79,1.09,+0.30 ,+37.97% ,31.39%
5,BIDU,"Baidu, Inc.","39,213",amc,1.69,1.92,+0.23 ,+13.61% ,-2.70%
6,DBX,"Dropbox, Inc.","11,465",amc,0.08,--,--,--,-8.36%
7,DXCM,"Dexcom, Inc.","13,892",amc,0.16,0.54,+0.38 ,+237.50% ,-6.42%
8,HPE,Hewlett Packard...,"19,873",amc,0.34,0.42,+0.08 ,+23.53% ,0.55%
9,UNT,Unit Corporatio...,421,bmo,0.26,0.27,+0.01 ,+3.85% ,-4.86%
10,AAOI,Applied Optoele...,191,amc,-0.04,-0.02,+0.02 ,+50.00% ,5.62%
11,STOR,Store Capital C...,"7,630",bmo,0.47,0.48,+0.01 ,+2.13% ,1.28%
12,OLED,Universal Displ...,"9,721",amc,0.34,0.40,+0.06 ,+17.65% ,23.03%
13,TCP,"Tc Pipelines, L...","2,815",bmo,0.83,1.06,+0.23 ,+27.71% ,-0.70%
14,HSC,Harsco Corporat...,"2,010",bmo,0.29,0.33,+0.04 ,+13.79% ,13.31%
15,SHLX,Shell Midstream...,"4,783",bmo,0.49,0.45,-0.04 ,-8.16% ,-2.37%
16,UCTT,Ultra Clean Hol...,546,amc,0.25,0.23,-0.02 ,-8.00% ,-9.04%
17,STMP,Stamps.com Inc....,784,amc,2.97,3.73,+0.76 ,+25.59% ,-57.77%
18,ATUS,"Altice Usa, Inc...","17,200",amc,0.14,0.31,+0.17 ,+121.43% ,2.71%
19,KL,Kirkland Lake G...,"9,761",amc,0.40,0.52,+0.12 ,+30.00% ,-3.11%
20,INTU,Intuit Inc.,"72,412",amc,0.86,1.00,+0.14 ,+16.28% ,6.77%
21,FSLR,"First Solar, In...","7,009",amc,0.64,0.49,-0.15 ,-23.44% ,3.43%
22,CATM,Cardtronics Plc...,"1,304",amc,0.37,0.47,+0.10 ,+27.03% ,20.24%
23,KEYS,Keysight Techno...,"16,457",amc,0.79,0.93,+0.14 ,+17.72% ,0.87%
24,NEM,Newmont Mining...,"32,203",bmo,0.23,0.40,+0.17 ,+73.91% ,0.06%
