,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,SLB,Schlumberger Li...,"54,809",bmo,0.36,0.36,0.00 ,0.00% ,8.12%
1,VFC,V.f. Corporatio...,"34,874",bmo,1.09,1.31,+0.22 ,+20.18% ,12.39%
2,RF,Regions Financi...,"15,411",bmo,0.38,0.37,-0.01 ,-2.63% ,0.58%
3,CFG,Citizens Financ...,"16,450",bmo,0.94,0.98,+0.04 ,+4.26% ,4.51%
4,STI,"Suntrust Banks,...","28,387",bmo,1.40,1.50,+0.10 ,+7.14% ,4.62%
5,STT,State Street Co...,"21,196",bmo,1.67,1.68,+0.01 ,+0.60% ,0.35%
6,KSU,Kansas City Sou...,"12,366",bmo,1.56,1.56,0.00 ,0.00% ,6.13%
7,WIT,Wipro Limited,"25,754",bmo,0.05,0.06,+0.01 ,+20.00% ,1.91%
8,FHN,First Horizon N...,"4,740",bmo,0.36,0.35,-0.01 ,-2.78% ,-1.84%
9,BOCH,Bank Of Commerc...,195,--,0.24,0.21,-0.03 ,-12.50% ,--
