,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,GALT,Galectin Therap...,181,--,-0.13,-0.12,+0.01 ,+7.69% ,--
1,WOW,"Wideopenwest, I...",665,bmo,0.17,0.19,+0.02 ,+11.76% ,28.74%
2,TRI,Thomson Reuters...,"33,120",bmo,0.42,0.31,-0.11 ,-26.19% ,-3.96%
3,ABEO,Abeona Therapeu...,224,--,-0.19,-0.18,+0.01 ,+5.26% ,--
4,EIGR,Eiger Biopharma...,195,--,-1.01,-0.84,+0.17 ,+16.83% ,--
5,OCPNY,Olympus Corp.,"15,133",--,0.06,0.06,0.00 ,0.00% ,--
6,GRP.U,Granite Real Es...,"2,287",amc,0.63,0.53,-0.10 ,-15.87% ,3.77%
7,DNLI,Denali Therapeu...,"1,982",--,-0.03,--,--,--,--
8,HYGS,Hydrogenics Cor...,283,--,-0.11,-0.13,-0.02 ,-18.18% ,--
9,AXU,Alexco Resource...,136,bmo,-0.02,-0.02,0.00 ,0.00% ,-2.63%
10,OBE,Obsidian Energy...,77,--,-0.56,-0.70,-0.14 ,-25.00% ,--
11,PLXP,Dipexium Pharma...,61,--,-0.45,-0.40,+0.05 ,+11.11% ,--
12,GWGH,"Gwg Holdings, I...",45,bmo,-1.27,0.46,+1.73 ,+136.22% ,-0.65%
13,LPTX,Leap Therapeuti...,45,--,-0.49,-0.46,+0.03 ,+6.12% ,--
14,PULM,"Pulmatrix, Inc....",17,--,-1.80,-2.40,-0.60 ,-33.33% ,--
15,EYEG,Eyegate Pharmac...,11,--,-0.24,-0.14,+0.10 ,+41.67% ,--
16,TRIL,Trillium Therap...,10,--,-0.63,-0.51,+0.12 ,+19.05% ,--
