,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,ANF,Abercrombie & F...,"1,222",bmo,1.12,1.35,+0.23 ,+20.54% ,20.37%
1,MEET,"Meetme, Inc.",267,bmo,0.12,0.12,0.00 ,0.00% ,-7.74%
2,DLTR,"Dollar Tree, In...","25,706",bmo,1.92,1.93,+0.01 ,+0.52% ,5.11%
3,AEO,American Eagle...,"3,138",amc,0.42,0.43,+0.01 ,+2.38% ,-0.38%
4,THO,Thor Industries...,"3,213",bmo,0.88,0.65,-0.23 ,-26.14% ,-4.35%
5,CMTL,Comtech Telecom...,654,amc,0.15,0.40,+0.25 ,+166.67% ,-9.60%
6,MTLS,Materialise Nv,951,bmo,0.05,0.01,-0.04 ,-80.00% ,-13.02%
7,HIIQ,Health Insuranc...,312,amc,0.77,0.98,+0.21 ,+27.27% ,7.78%
8,CHS,"Chico's Fas, In...",385,bmo,-0.09,-0.07,+0.02 ,+22.22% ,-10.28%
9,TPVG,Triplepoint Ven...,369,amc,0.35,0.41,+0.06 ,+17.14% ,4.10%
10,ARTX,Arotech Corpora...,46,amc,0.03,0.04,+0.01 ,+33.33% ,-8.50%
11,BJ,Bj's Wholesale...,"3,415",bmo,0.36,--,--,--,-3.76%
12,AMRC,"Ameresco, Inc.",684,bmo,0.18,0.23,+0.05 ,+27.78% ,-2.45%
13,CDNA,"Caredx, Inc.","1,336",amc,0.01,0.01,0.00 ,0.00% ,9.84%
14,FTK,Flotek Industri...,171,amc,-0.10,-0.10,0.00 ,0.00% ,3.31%
15,NEWT,Newtek Business...,417,amc,0.53,0.57,+0.04 ,+7.55% ,-0.94%
16,YEXT,Yext Inc.,"2,288",amc,-0.09,-0.03,+0.06 ,+66.67% ,10.11%
17,TSG,Amaya Inc.,"4,555",bmo,0.52,0.52,0.00 ,0.00% ,12.41%
18,SCM,Stellus Capital...,269,bmo,0.37,0.49,+0.12 ,+32.43% ,4.23%
19,BF.B,Brown-forman Co...,"26,565",bmo,0.44,0.47,+0.03 ,+6.82% ,-5.13%
20,GALT,Galectin Therap...,182,--,-0.08,-0.08,0.00 ,0.00% ,--
21,HBB,Hamilton Beach...,225,amc,1.50,--,--,--,-16.50%
22,TACT,Transact Techno...,89,amc,0.13,--,--,--,-9.14%
23,BKCC,Blackrock Capit...,410,amc,0.17,0.16,-0.01 ,-5.88% ,-2.90%
24,BLDP,Ballard Power S...,928,amc,-0.02,-0.04,-0.02 ,-100.00% ,-6.65%
