,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,BABA,Alibaba Group H...,NA,bmo,0.88,0.91,+0.03 ,+3.41% ,3.53%
1,CELG,Celgene Corpora...,"66,083",bmo,2.00,2.05,+0.05 ,+2.50% ,1.74%
2,ABR,Arbor Realty Tr...,"1,173",bmo,0.22,0.25,+0.03 ,+13.64% ,4.33%
3,VFC,V.f. Corporatio...,"34,874",bmo,0.65,0.67,+0.02 ,+3.08% ,-2.79%
4,NWL,Newell Brands I...,"6,482",bmo,0.26,0.34,+0.08 ,+30.77% ,3.60%
5,STWD,Starwood Proper...,"6,427",bmo,0.52,0.58,+0.06 ,+11.54% ,2.15%
6,WPC,W.p. Carey Inc....,"14,140",bmo,1.19,1.28,+0.09 ,+7.56% ,1.01%
7,HMSY,Hms Holdings Co...,"2,958",bmo,0.15,0.22,+0.07 ,+46.67% ,9.26%
8,MTLS,Materialise Nv,917,bmo,0.01,0.00,-0.01 ,-100.00% ,2.27%
9,TRTN,Triton Internat...,"2,504",bmo,0.90,0.99,+0.09 ,+10.00% ,4.33%
10,CNP,Centerpoint Ene...,"14,784",bmo,0.44,0.55,+0.11 ,+25.00% ,3.98%
11,ACAD,Acadia Pharmace...,"3,913",bmo,-0.56,-0.44,+0.12 ,+21.43% ,10.97%
12,BPL,Buckeye Partner...,"6,338",bmo,0.77,0.74,-0.03 ,-3.90% ,-6.47%
13,AFLYY,Air France-klm...,"4,243",--,-0.19,-0.66,-0.47 ,-247.37% ,--
14,IDXX,Idexx Laborator...,"23,963",bmo,0.93,1.01,+0.08 ,+8.60% ,8.39%
15,DOC,Physicians Real...,"3,244",bmo,0.27,0.26,-0.01 ,-3.70% ,0.34%
16,CQP,Cheniere Energy...,"20,803",--,0.53,0.67,+0.14 ,+26.42% ,--
17,IONS,Ionis Pharmaceu...,"9,061",bmo,-0.11,-0.01,+0.10 ,+90.91% ,6.64%
18,AXL,American Axle &...,"1,320",bmo,0.81,0.98,+0.17 ,+20.99% ,4.53%
19,CBOE,Cboe Global Mar...,"12,324",bmo,1.27,1.38,+0.11 ,+8.66% ,-2.81%
20,IMGN,"Immunogen, Inc....",357,bmo,-0.27,-0.30,-0.03 ,-11.11% ,-3.91%
21,ESNT,Essent Group Lt...,"4,833",bmo,1.10,1.13,+0.03 ,+2.73% ,3.58%
22,ICAGY,International C...,"4,653",--,0.20,0.59,+0.39 ,+195.00% ,--
23,CIO,City Office Rei...,492,bmo,0.26,0.28,+0.02 ,+7.69% ,-0.26%
24,GOGO,Gogo Inc.,375,bmo,-0.59,-0.34,+0.25 ,+42.37% ,-13.14%
