,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,A,Agilent Technol...,"23,937",amc,0.65,0.65,0.00 ,0.00% ,-9.70%
1,VIPS,Vipshop Holding...,"5,727",amc,0.16,0.17,+0.01 ,+6.25% ,-19.95%
2,ROSE,Klr Energy Acqu...,153,amc,0.04,2.10,+2.06 ,"+5,150.00% ",6.31%
3,CTEK,"Cynergistek, In...",48,bmo,0.10,0.05,-0.05 ,-50.00% ,-10.20%
4,SAR,Saratoga Invest...,182,amc,0.53,0.89,+0.36 ,+67.92% ,4.84%
5,AY,Atlantica Yield...,"2,323",amc,-0.02,-0.05,-0.03 ,-150.00% ,-0.55%
6,ALTR,Altair Engineer...,"2,956",amc,0.03,--,--,--,7.29%
7,PXS,Pyxis Tankers I...,22,bmo,0.20,-0.10,-0.30 ,-150.00% ,-5.96%
8,ESES,Eco-stim Energy...,0,amc,-0.24,-0.68,-0.44 ,-183.33% ,-2.65%
9,NSANY,Nissan Motor Co...,"27,782",--,0.70,0.95,+0.25 ,+35.71% ,--
10,INVH,Invitation Home...,"14,385",amc,0.28,-0.03,-0.31 ,-110.71% ,-4.08%
11,KNCAY,Konica Minolta...,"4,635",--,0.54,0.51,-0.03 ,-5.56% ,--
12,SWCH,"Switch, Inc.","3,285",amc,0.04,--,--,--,-14.93%
13,RXN,Rexnord Corpora...,"3,143",amc,0.39,0.42,+0.03 ,+7.69% ,-1.38%
14,MIME,Mimecast Limite...,"2,876",amc,-0.01,-0.05,-0.04 ,-400.00% ,0.47%
15,ITRI,"Itron, Inc.","2,464",amc,0.13,0.13,0.00 ,0.00% ,-7.48%
16,HOLI,Hollysys Automa...,"1,143",amc,0.35,0.36,+0.01 ,+2.86% ,12.90%
17,DRNA,Dicerna Pharmac...,"1,007",amc,-0.41,-0.30,+0.11 ,+26.83% ,-8.80%
18,TDW,Tidewater Inc.,840,amc,-0.83,-0.76,+0.07 ,+8.43% ,-7.14%
19,RYTM,Rhythm Pharmace...,727,--,-0.45,--,--,--,--
20,KIDS,Orthopediatrics...,543,amc,-0.28,--,--,--,-1.24%
21,NINE,Nine Energy Ser...,490,bmo,0.14,--,--,--,7.94%
22,LAC,Lithium America...,367,--,-0.04,--,--,--,--
23,OPTN,"Optinose, Inc.",281,--,-0.74,--,--,--,--
24,ADMA,Adma Biologics...,207,--,-0.27,-0.35,-0.08 ,-29.63% ,--
