,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,FB,"Facebook, Inc.","560,621",amc,1.46,1.76,+0.30 ,+20.55% ,3.81%
1,GE,General Electri...,"91,568",bmo,0.21,0.14,-0.07 ,-33.33% ,-8.78%
2,BP,Bp P.l.c.,"137,166",bmo,0.86,1.15,+0.29 ,+33.72% ,2.88%
3,MA,Mastercard Inco...,"277,997",bmo,1.68,1.78,+0.10 ,+5.95% ,-1.73%
4,PFE,Pfizer Inc.,"244,192",bmo,0.76,0.78,+0.02 ,+2.63% ,-0.79%
5,KO,Coca-cola Compa...,"222,307",bmo,0.55,0.58,+0.03 ,+5.45% ,2.52%
6,BEAT,"Biotelemetry, I...","1,655",amc,0.32,0.53,+0.21 ,+65.63% ,13.99%
7,CHK,Chesapeake Ener...,"3,022",bmo,0.16,0.19,+0.03 ,+18.75% ,-12.10%
8,KEM,Kemet Corporati...,"1,123",bmo,0.61,0.87,+0.26 ,+42.62% ,15.72%
9,IQ,"Iqiyi, Inc. Spo...","14,655",amc,-0.41,--,--,--,-11.53%
10,SNE,Sony Corporatio...,"69,534",bmo,0.91,1.20,+0.29 ,+31.87% ,4.76%
11,AMGN,Amgen Inc.,"113,411",amc,3.42,3.69,+0.27 ,+7.89% ,1.96%
12,BIDU,"Baidu, Inc.","40,625",amc,2.57,2.77,+0.20 ,+7.78% ,3.65%
13,HCA,"Hca Healthcare,...","47,420",bmo,1.93,2.16,+0.23 ,+11.92% ,4.81%
14,EA,Electronic Arts...,"27,766",amc,0.58,0.98,+0.40 ,+68.97% ,-4.06%
15,FEYE,"Fireeye, Inc.","3,085",amc,0.02,0.06,+0.04 ,+200.00% ,9.73%
16,NOA,North American...,265,amc,0.00,0.04,--,--,8.43%
17,UAA,"Under Armour, I...","11,682",bmo,0.12,0.25,+0.13 ,+108.33% ,27.71%
18,VSH,Vishay Intertec...,"2,364",bmo,0.54,0.60,+0.06 ,+11.11% ,3.79%
19,AGN,Allergan Plc,"54,969",bmo,4.01,4.25,+0.24 ,+5.99% ,-7.55%
20,PAYC,Paycom Software...,"14,001",amc,0.52,0.52,0.00 ,0.00% ,-3.39%
21,AJRD,Aerojet Rocketd...,"3,683",--,0.30,0.42,+0.12 ,+40.00% ,--
22,HUN,Huntsman Corpor...,"4,776",bmo,0.84,0.84,0.00 ,0.00% ,3.32%
23,EBAY,Ebay Inc.,"34,687",amc,0.55,0.56,+0.01 ,+1.82% ,5.87%
24,CMI,Cummins Inc.,"26,640",bmo,3.75,4.05,+0.30 ,+8.00% ,2.30%
