,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,MSFT,Microsoft Corpo...,"1,050,266",amc,1.07,1.13,+0.06 ,+5.61% ,1.79%
1,BX,Blackstone Grou...,"31,105",bmo,0.73,0.90,+0.17 ,+23.29% ,-1.63%
2,ISRG,Intuitive Surgi...,"62,025",amc,2.48,2.76,+0.28 ,+11.29% ,-0.87%
3,PM,Philip Morris I...,"124,651",bmo,1.23,1.41,+0.18 ,+14.63% ,-1.52%
4,SWKS,Skyworks Soluti...,"13,872",amc,1.59,1.64,+0.05 ,+3.14% ,-5.36%
5,UNP,Union Pacific C...,"120,354",bmo,1.94,1.98,+0.04 ,+2.06% ,-0.59%
6,NUE,Nucor Corporati...,"16,858",bmo,2.10,2.07,-0.03 ,-1.43% ,-1.43%
7,ETFC,E*trade Financi...,"11,292",amc,0.89,0.95,+0.06 ,+6.74% ,-2.58%
8,KEY,Keycorp,"18,149",bmo,0.42,0.44,+0.02 ,+4.76% ,1.63%
9,COF,Capital One Fin...,"43,456",amc,2.63,3.22,+0.59 ,+22.43% ,1.95%
10,SKX,Skechers U.s.a....,"5,155",amc,0.40,0.29,-0.11 ,-27.50% ,-20.99%
11,DPZ,Domino's Pizza...,"11,438",bmo,1.75,1.84,+0.09 ,+5.14% ,-2.44%
12,TSM,Taiwan Semicond...,"207,080",bmo,0.45,0.47,+0.02 ,+4.44% ,3.64%
13,BBT,Bb&t Corporatio...,"38,250",bmo,1.01,1.01,0.00 ,0.00% ,-4.64%
14,CTAS,Cintas Corporat...,"25,048",amc,1.67,1.77,+0.10 ,+5.99% ,5.11%
15,CE,Celanese Corpor...,"13,374",amc,2.40,2.90,+0.50 ,+20.83% ,3.05%
16,BK,The Bank Of New...,"42,638",bmo,1.03,1.03,0.00 ,0.00% ,-5.23%
17,TRV,The Travelers C...,"40,259",bmo,2.43,1.81,-0.62 ,-25.51% ,-3.71%
18,FITB,Fifth Third Ban...,"20,820",bmo,0.57,0.63,+0.06 ,+10.53% ,-6.38%
19,ABB,Abb Ltd,"41,575",bmo,0.36,0.37,+0.01 ,+2.78% ,2.73%
20,DHR,Danaher Corpora...,"103,417",bmo,1.09,1.15,+0.06 ,+5.50% ,4.47%
21,PPG,"Ppg Industries,...","27,851",bmo,1.89,1.90,+0.01 ,+0.53% ,-0.34%
22,GPC,Genuine Parts C...,"15,424",bmo,1.56,1.59,+0.03 ,+1.92% ,2.82%
23,SAP,Sap Se,"169,730",bmo,1.18,1.17,-0.01 ,-0.85% ,-3.73%
24,ADS,Alliance Data S...,"7,766",bmo,4.61,5.01,+0.40 ,+8.68% ,0.46%
