,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,NFLX,"Netflix, Inc.","166,384",amc,0.63,0.64,+0.01 ,+1.59% ,9.19%
1,BAC,Bank Of America...,"278,210",bmo,0.59,0.62,+0.03 ,+5.08% ,0.44%
2,SCHW,The Charles Sch...,"54,548",--,0.54,0.55,+0.01 ,+1.85% ,--
3,CE,Celanese Corpor...,"13,374",amc,2.36,2.79,+0.43 ,+18.22% ,3.72%
4,JBHT,J.b. Hunt Trans...,"9,880",--,1.09,1.07,-0.02 ,-1.83% ,--
5,MTB,M&t Bank Corpor...,"23,774",bmo,2.74,2.94,+0.20 ,+7.30% ,-0.87%
6,PNFP,Pinnacle Financ...,"4,448",amc,1.09,1.13,+0.04 ,+3.67% ,-2.97%
7,WTFC,Wintrust Financ...,"4,146",amc,1.29,1.40,+0.11 ,+8.53% ,-0.48%
8,SFBS,Servisfirst Ban...,"1,840",amc,0.58,0.60,+0.02 ,+3.45% ,3.68%
9,FDEF,First Defiance...,561,amc,0.49,0.58,+0.09 ,+18.37% ,2.80%
10,CCNE,Cnb Financial C...,421,--,0.48,0.46,-0.02 ,-4.17% ,--
11,LAKE,Lakeland Indust...,90,amc,0.19,--,--,--,1.16%
12,ORGS,Orgenesis Inc.,66,--,-0.01,-0.52,-0.51 ,"-5,100.00% ",--
13,BMRA,"Biomerica, Inc....",26,--,-0.06,-0.04,+0.02 ,+33.33% ,--
