,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,CAT,Caterpillar Inc...,"77,483",bmo,2.66,2.97,+0.31 ,+11.65% ,-1.97%
1,ILMN,"Illumina, Inc.","55,600",amc,1.11,1.43,+0.32 ,+28.83% ,12.14%
2,STX,Seagate Technol...,"13,081",bmo,1.45,1.62,+0.17 ,+11.72% ,-1.26%
3,RCII,"Rent-a-center,...","1,483",amc,0.23,0.47,+0.24 ,+104.35% ,0.82%
4,ALSN,Allison Transmi...,"5,763",amc,1.00,1.29,+0.29 ,+29.00% ,12.39%
5,AJRD,Aerojet Rocketd...,"3,683",--,0.26,0.45,+0.19 ,+73.08% ,--
6,AKS,Ak Steel Holdin...,718,amc,0.23,0.22,-0.01 ,-4.35% ,-13.62%
7,TNDM,Tandem Diabetes...,"3,764",amc,-0.35,-0.34,+0.01 ,+2.86% ,10.95%
8,RIG,Transocean Ltd....,"3,768",amc,-0.17,-0.04,+0.13 ,+76.47% ,-3.81%
9,LOGI,Logitech Intern...,"6,491",amc,0.27,0.34,+0.07 ,+25.93% ,-4.55%
10,KLAC,Kla-tencor Corp...,"19,055",amc,2.14,2.22,+0.08 ,+3.74% ,10.46%
11,ARLP,Alliance Resour...,"2,271",bmo,0.63,0.64,+0.01 ,+1.59% ,3.16%
12,RRC,Range Resources...,"1,580",amc,0.10,0.20,+0.10 ,+100.00% ,5.90%
13,SPWR,Sunpower Corpor...,"1,707",amc,-0.32,-0.01,+0.31 ,+96.88% ,7.08%
14,SPG,Simon Property...,"50,350",bmo,2.91,2.98,+0.07 ,+2.41% ,1.95%
15,MEDP,Medpace Holding...,"2,314",amc,0.42,0.61,+0.19 ,+45.24% ,30.38%
16,HSII,Heidrick & Stru...,560,amc,0.45,0.59,+0.14 ,+31.11% ,19.59%
17,FDC,First Data Corp...,"26,594",bmo,0.37,0.39,+0.02 ,+5.41% ,3.18%
18,CGNX,Cognex Corporat...,"7,623",amc,0.36,0.36,0.00 ,0.00% ,19.28%
19,EPR,Epr Properties,"5,811",amc,1.86,1.87,+0.01 ,+0.54% ,0.44%
20,CSLT,Castlight Healt...,439,amc,-0.05,-0.05,0.00 ,0.00% ,-25.84%
21,BAH,Booz Allen Hami...,"9,519",bmo,0.58,0.72,+0.14 ,+24.14% ,-2.06%
22,PGTI,"Pgt, Inc.",998,bmo,0.31,0.41,+0.10 ,+32.26% ,1.47%
23,MCY,Mercury General...,"3,587",bmo,0.55,0.88,+0.33 ,+60.00% ,8.46%
24,HLIT,Harmonic Inc.,522,amc,0.00,0.05,--,--,-2.65%
